class,AATS4dv,C1SP2,C4SP3,NssCH2,NdsCH,NssssC,NdO,StCH,fragCpx,ZMIC1,FilterItLogS,PEOE_VSA2,PEOE_VSA12,SlogP_VSA10,EState_VSA1,nRing,n6aHRing,nG12FRing,n9FaRing
0,4.461538461538462,1,0,4,1,0,0,0.0,184.05,47.96358633524471,-4.75757741268276,9.976383253582878,0.0,5.687386274683562,5.749511833283905,4,1,1,0
1,2.224852071005917,0,0,11,0,0,0,0.0,226.05,55.69313215871907,-7.958442036106999,4.9839785209472085,0.0,5.687386274683562,0.0,4,1,1,0
1,2.274390243902439,0,0,11,0,0,0,0.0,226.04,56.78435222665431,-8.774149859140122,4.9839785209472085,0.0,5.687386274683562,0.0,4,1,1,0
1,2.4367816091954024,0,0,11,0,0,0,0.0,240.05,57.13511293069022,-9.024509938000056,4.9839785209472085,0.0,5.687386274683562,0.0,4,1,1,0
1,2.468421052631579,0,0,12,0,0,0,0.0,349.04,74.7426528056134,-10.473848728786685,4.9839785209472085,0.0,5.687386274683562,0.0,5,1,1,0
1,2.81858407079646,0,0,13,0,0,0,0.0,520.05,92.82138136567517,-12.399714946313471,4.9839785209472085,0.0,5.687386274683562,0.0,6,1,1,0
1,2.29746835443038,0,0,11,0,0,0,0.0,219.04,55.97438206309466,-8.084081696134994,4.9839785209472085,0.0,5.687386274683562,0.0,4,1,1,0
1,2.4074074074074074,0,0,11,0,0,0,0.0,226.05,54.94845774370863,-7.646291156315564,4.9839785209472085,0.0,5.687386274683562,0.0,4,1,1,0
1,2.489026063100137,0,0,7,0,0,1,0.0,149.07,44.47694522639264,-4.9547112651079255,9.6944469149223,0.0,5.687386274683562,0.0,3,0,0,0
1,2.501322751322751,0,0,7,0,0,1,0.0,154.07,46.09125366939826,-5.644169568222453,9.6944469149223,0.0,5.687386274683562,0.0,3,0,0,0
0,5.900723208415516,5,0,4,0,0,1,0.0,498.14,66.91256829316215,-8.49223828375837,4.567099647791355,5.879988336435371,25.080616331940053,12.642619598784172,6,2,0,1
0,3.4885496183206106,1,1,6,1,1,2,0.0,70.06,39.3403911756178,-2.1410811397981515,9.589074368143644,0.0,0.0,17.167540703713566,2,0,0,0
0,3.130434782608696,1,0,4,3,0,2,0.0,27.05,46.19184528384288,-3.8135990966702185,4.794537184071822,0.0,0.0,11.75255023431679,1,0,0,0
0,3.037735849056604,0,0,4,1,0,0,0.0,64.05,34.47148984730223,-2.6704994659840064,0.0,0.0,0.0,0.0,2,0,0,1
1,2.377659574468085,0,0,12,0,0,1,0.0,233.04,66.35873083231542,-8.368073601842006,4.794537184071822,0.0,0.0,0.0,4,1,0,0
1,2.621301775147929,0,0,11,0,0,1,0.0,226.04,63.39143100356213,-8.102291911778947,4.794537184071822,0.0,0.0,0.0,4,1,0,0
1,2.1818181818181817,1,0,5,0,0,0,0.0,89.02,35.68417662532226,-4.0626160267784615,0.0,0.0,5.817862777835028,0.0,3,1,0,0
1,5.003472222222221,1,0,0,0,0,1,0.0,67.08,49.60224884606161,-4.724351881946352,15.646119978292592,0.0,5.687386274683562,5.907179729351506,2,0,0,0
0,5.6923076923076925,1,0,0,0,0,1,0.0,10.03,27.25,-0.5613600059756939,0.0,0.0,0.0,5.969305287951849,1,0,0,0
1,2.266932270916335,2,0,15,1,0,2,0.0,376.07,62.98215444007521,-9.6867437135187,14.573052889090851,11.814359458703011,5.687386274683562,0.0,5,1,1,0
1,3.21256038647343,2,0,13,0,0,2,0.0,385.09,65.42676124137274,-10.305888131842616,9.77851570501903,5.907179729351506,5.687386274683562,5.625586319077987,5,2,1,0
0,1.6590909090909092,1,0,1,0,0,1,0.0,15.02,32.08470788904832,-2.8349605974739616,4.794537184071822,0.0,0.0,11.887211334113244,1,0,0,0
0,2.907407407407407,0,0,0,0,0,2,0.0,11.05,30.004281985031803,-0.9944175574732804,0.0,10.023291153407584,5.687386274683562,10.023291153407584,1,0,0,0
0,3.172932330827068,1,0,1,0,0,3,0.0,76.06,49.44261273106206,-4.886867842221792,4.794537184071822,5.907179729351506,5.687386274683562,21.848376928920484,2,0,0,0
1,4.451612903225806,3,0,10,0,0,2,0.0,739.11,68.13887761453057,-9.211003582463093,19.777107244170544,0.0,21.98717251127397,6.031114512338072,8,2,2,0
1,4.301369863013699,4,0,10,0,0,2,0.0,739.11,66.39119774971826,-9.211003582463093,19.777107244170544,0.0,21.98717251127397,6.031114512338072,8,2,2,0
1,4.356164383561644,4,0,10,0,0,2,0.0,739.11,66.39119774971826,-9.211003582463093,19.777107244170544,0.0,21.98717251127397,6.031114512338072,8,2,2,0
1,4.356164383561644,4,0,10,0,0,2,0.0,739.11,66.39119774971826,-9.211003582463093,19.777107244170544,0.0,21.98717251127397,6.031114512338072,8,2,2,0
1,4.356164383561644,4,0,10,0,0,2,0.0,739.11,66.39119774971826,-9.211003582463093,19.777107244170544,0.0,21.98717251127397,6.031114512338072,8,2,2,0
1,3.80672268907563,4,0,12,0,0,2,0.0,769.11,68.99818897082675,-9.981737881136418,19.777107244170544,0.0,21.98717251127397,0.0,8,2,2,0
1,3.6743295019157087,4,0,12,0,0,2,0.0,799.12,67.78188674247953,-9.664045020741998,24.677016975021026,0.0,21.98717251127397,0.0,8,2,2,0
1,4.02510460251046,4,0,12,0,0,2,0.0,784.12,67.25538135445035,-9.699638435157231,19.777107244170544,0.0,21.98717251127397,6.031114512338072,8,2,2,0
1,2.4402402402402403,2,0,12,0,0,1,0.0,340.06,61.37910589972109,-10.725942259687043,9.77851570501903,5.907179729351506,5.687386274683562,0.0,5,1,1,1
1,2.4943181818181817,1,0,11,0,0,1,0.0,331.06,60.79714131798405,-10.336950379034782,9.77851570501903,5.907179729351506,5.687386274683562,0.0,5,1,1,1
1,2.5538461538461537,2,0,11,0,0,1,0.0,199.09,62.87264480530604,-11.148542450130856,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.5538461538461537,2,0,11,0,0,1,0.0,199.09,62.87264480530604,-11.148542450130856,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
0,3.21301775147929,2,0,7,0,0,1,0.0,184.09,54.24611158292012,-9.11764880216656,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
0,3.050561797752809,2,0,8,0,0,1,0.0,189.09,55.871872419330366,-9.505356758927892,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
0,2.903743315508021,2,0,9,0,0,1,0.0,194.09,57.87027093605551,-9.892663232440682,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.7908163265306123,2,0,10,0,0,1,0.0,199.09,60.1561827125559,-10.279583255038675,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.6878048780487807,2,0,11,0,0,1,0.0,204.09,62.67002136434232,-10.666130943765342,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.593457943925233,2,0,12,0,0,1,0.0,209.09,65.36810781309312,-11.05231957654657,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
0,2.506726457399103,2,0,13,0,0,1,0.0,214.09,68.21741559965899,-11.43816166040165,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,3.0817610062893084,2,0,7,0,0,1,0.0,179.09,54.54636405002233,-9.600545083807669,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.9166666666666665,2,0,8,0,0,1,0.0,184.09,56.12753566744863,-9.988124878449256,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.768361581920904,2,0,9,0,0,1,0.0,189.09,58.09863756634213,-10.375308029285817,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.6559139784946235,2,0,10,0,0,1,0.0,194.09,60.3681942342812,-10.762109271555914,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.5538461538461537,2,0,11,0,0,1,0.0,199.09,62.87264480530604,-11.148542450130856,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.4607843137254903,2,0,12,0,0,1,0.0,204.09,65.56574396069686,-11.5346205930621,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.375586854460094,2,0,13,0,0,1,0.0,209.09,68.41277791480658,-11.920355977497229,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.9874213836477987,2,0,7,0,0,1,0.0,174.08,56.30755356175308,-8.873487631920305,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.827380952380953,2,0,8,0,0,1,0.0,179.08,57.89143714734769,-9.262110296235058,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
0,2.68361581920904,2,0,9,0,0,1,0.0,184.08,59.861696439673125,-9.650295813001724,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.575268817204301,2,0,10,0,0,1,0.0,189.08,62.12755240564525,-10.03806147402801,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.476923076923077,2,0,11,0,0,1,0.0,194.08,64.62600183629928,-10.425423460328716,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.3872549019607843,2,0,12,0,0,1,0.0,199.08,67.31124873492995,-10.812396939528108,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,2.3051643192488265,2,0,13,0,0,1,0.0,204.08,70.14894338711082,-11.198996152548672,9.77851570501903,5.907179729351506,5.687386274683562,6.041840829147961,5,1,1,1
1,5.02080162354135,0,0,3,0,0,0,0.0,344.05,62.94882049872686,-6.713679069359388,4.899909730850478,0.0,0.0,0.0,6,0,1,0
0,1.6689189189189189,0,0,8,0,0,0,0.0,129.03,52.9943635691001,-7.082382910907831,4.899909730850478,0.0,0.0,0.0,4,0,1,0
0,4.732275132275133,2,0,6,0,0,1,0.0,191.06,50.07627449281668,-4.898148030061711,9.6944469149223,5.879988336435371,0.0,0.0,4,0,0,1
0,3.898363479758829,2,0,8,0,0,1,0.0,205.06,54.119904496399776,-5.559304705724451,4.794537184071822,5.879988336435371,0.0,0.0,4,0,0,1
0,6.133333333333334,2,0,6,0,0,1,0.0,198.07,48.890949465042,-4.99098184812393,9.6944469149223,5.879988336435371,8.78083009534964,17.541621411443295,4,0,0,1
0,4.7011197243755385,2,0,8,0,0,1,0.0,212.07,51.582167709891,-5.974174958266579,4.794537184071822,5.879988336435371,4.39041504767482,11.7244005703974,4,0,0,1
0,4.888888888888889,2,0,6,0,0,1,0.0,198.07,52.0377751736034,-5.637499142956043,9.6944469149223,5.879988336435371,0.0,0.0,4,0,0,1
0,4.311111111111112,2,0,7,0,0,1,0.0,205.07,53.67715629559179,-5.903928505381103,9.6944469149223,5.879988336435371,0.0,0.0,4,0,0,1
0,4.025839793281654,2,0,8,0,0,1,0.0,212.07,55.73262434026828,-6.295531533269191,4.794537184071822,5.879988336435371,0.0,0.0,4,0,0,1
0,6.816666666666666,2,0,7,0,0,1,0.0,212.08,52.04524156026815,-5.674535325356775,9.6944469149223,5.879988336435371,13.17124514302446,28.922293744186184,4,0,0,1
0,3.448717948717949,2,0,7,0,0,1,0.0,212.05,50.47601226959262,-6.008416861436583,9.6944469149223,5.879988336435371,0.0,0.0,4,0,0,1
0,4.851063829787234,2,0,7,0,0,1,0.0,313.06,67.78441628534581,-6.124770543475492,9.6944469149223,5.879988336435371,0.0,0.0,5,0,0,1
0,4.181818181818182,2,0,9,0,0,1,0.0,331.06,71.52932192224723,-6.779832969316113,4.794537184071822,5.879988336435371,0.0,0.0,5,0,0,1
0,5.133333333333334,2,0,6,0,0,1,0.0,226.08,55.18732655128097,-4.921083466995305,9.6944469149223,11.629500169719275,0.0,0.0,4,0,0,1
0,4.574626865671642,2,0,7,0,0,1,0.0,286.05,64.04477108187797,-5.884397906419093,4.794537184071822,5.879988336435371,0.0,0.0,5,0,0,1
0,4.392857142857143,2,0,7,0,0,1,0.0,286.05,64.04477108187797,-5.758627906419093,9.6944469149223,5.879988336435371,0.0,0.0,5,0,0,1
0,4.140939597315437,2,0,8,0,0,1,0.0,295.05,66.13839046733007,-6.151038522139734,4.794537184071822,5.879988336435371,0.0,0.0,5,0,0,1
0,4.057142857142857,2,0,7,0,0,1,0.0,286.05,64.04477108187797,-5.758627906419093,9.6944469149223,5.879988336435371,0.0,0.0,5,0,0,1
0,3.825503355704698,2,0,8,0,0,1,0.0,295.05,66.13839046733007,-6.151038522139734,4.794537184071822,5.879988336435371,0.0,0.0,5,0,0,1
0,3.3533173461231014,2,0,9,0,0,1,0.0,212.06,53.59033947532726,-5.95178599308277,4.794537184071822,5.879988336435371,0.0,0.0,4,0,0,1
0,3.896,2,0,7,0,0,1,0.0,205.06,50.19059031289594,-4.807253520754907,9.6944469149223,5.879988336435371,0.0,0.0,4,0,0,1
0,3.3087248322147653,2,0,9,0,0,1,0.0,219.06,54.20288339795236,-5.467497541376883,4.794537184071822,5.879988336435371,0.0,0.0,4,0,0,1
1,5.704225352112676,2,0,0,1,0,2,0.0,184.06,56.99207596214384,-5.52076600268431,4.794537184071822,0.0,5.687386274683562,0.0,4,1,0,0
1,3.595238095238096,2,0,5,0,0,2,0.0,109.06,37.29348903247007,-3.4398130718132625,4.794537184071822,5.907179729351506,5.687386274683562,0.0,3,1,0,0
1,3.1487603305785123,2,0,5,0,0,2,0.0,198.06,58.26310520479201,-4.752644227293057,4.794537184071822,5.907179729351506,11.374772549367124,0.0,4,1,0,0
1,4.246913580246914,1,0,1,0,0,2,0.0,119.05,49.33157096237021,-5.283610362231778,4.794537184071822,0.0,5.687386274683562,0.0,3,1,0,0
1,4.366197183098592,1,0,1,0,0,2,0.0,109.04,50.445452459606464,-5.01724986272837,4.794537184071822,0.0,5.687386274683562,0.0,3,1,0,0
1,4.50179211469534,2,0,1,0,0,2,0.0,184.06,50.66161301406675,-5.1456798643352695,9.6944469149223,5.907179729351506,5.687386274683562,0.0,4,1,0,0
1,5.27710843373494,2,0,1,0,0,2,0.0,177.06,49.602089241339485,-4.9467776297744726,9.6944469149223,5.907179729351506,10.077801322358384,5.625586319077987,4,1,0,0
1,4.731182795698925,2,0,1,0,0,2,0.0,184.06,50.59380582355549,-4.787218930497408,9.6944469149223,5.907179729351506,5.687386274683562,0.0,4,1,0,0
1,4.684860298895387,2,0,0,1,0,1,0.0,104.04,50.94110918483487,-5.685448049663192,4.992404732635669,0.0,5.687386274683562,0.0,3,1,0,0
1,3.4651162790697674,2,0,0,1,0,1,0.0,114.04,47.81979143679357,-4.962540691823845,4.992404732635669,0.0,11.374772549367124,0.0,3,1,0,0
1,4.721247563352826,2,0,0,1,0,1,0.0,104.04,47.99697482746976,-5.470994857996083,4.992404732635669,0.0,5.687386274683562,0.0,3,1,0,0
1,4.099502487562188,2,0,0,1,0,1,0.0,109.04,47.6370055626925,-5.348159625495686,4.992404732635669,0.0,5.687386274683562,0.0,3,1,0,0
1,5.157894736842105,2,0,0,1,0,1,0.0,104.04,46.68847066864082,-5.139660132842283,4.992404732635669,0.0,10.077801322358384,0.0,3,1,0,0
1,4.417910447761194,2,0,0,1,0,1,0.0,109.04,47.52964824989842,-4.984369862728371,4.992404732635669,0.0,5.687386274683562,0.0,3,1,0,0
1,4.614035087719298,2,0,0,1,0,1,0.0,99.03,48.35030896448055,-4.712984174265606,4.992404732635669,0.0,5.687386274683562,0.0,3,1,0,0
1,5.407407407407407,2,0,0,1,0,2,0.0,198.07,54.9310004658372,-5.778034361385657,4.794537184071822,0.0,5.687386274683562,5.625586319077987,4,1,0,0
1,6.140845070422535,2,0,0,1,0,2,0.0,191.07,54.75264542975507,-5.938737069359081,4.794537184071822,0.0,10.077801322358384,5.625586319077987,4,1,0,0
1,5.1440329218107,2,0,0,1,0,2,0.0,198.07,55.97637646673829,-6.135053238607092,4.794537184071822,0.0,5.687386274683562,0.0,4,1,0,0
1,5.790297339593114,2,0,0,1,0,2,0.0,191.07,55.8790137250262,-6.262747596688935,4.794537184071822,0.0,5.687386274683562,5.625586319077987,4,1,0,0
1,4.4,2,0,0,1,0,2,0.0,205.07,54.80504183633136,-5.750671782866855,4.794537184071822,0.0,11.374772549367124,5.625586319077987,4,1,0,0
1,5.761085028690663,2,0,0,1,0,2,0.0,191.07,58.41334238938623,-6.459907796227178,4.794537184071822,0.0,5.687386274683562,5.625586319077987,4,1,0,0
1,4.258823529411765,2,0,1,0,0,2,0.0,124.06,49.43858499117809,-5.327347522559149,4.794537184071822,5.907179729351506,11.374772549367124,5.625586319077987,3,1,0,0
1,4.8,2,0,1,0,0,2,0.0,119.06,48.53500486635952,-5.485410900434178,4.794537184071822,5.907179729351506,15.765187597041944,5.625586319077987,3,1,0,0
0,2.533697632058288,0,0,4,0,0,0,0.0,366.03,72.00663831789115,-9.252498493825756,0.0,0.0,4.39041504767482,7.262479190532857,6,0,1,0
0,2.3939393939393936,0,0,4,0,0,0,0.0,366.03,71.55421513185654,-8.40022842215984,0.0,0.0,0.0,7.262479190532857,6,0,1,0
1,4.402564102564103,3,0,4,0,0,0,0.0,304.08,50.01321633662034,-8.171821319377353,4.9839785209472085,5.948339280986494,16.026140603344878,0.0,5,2,0,0
0,2.223809523809524,3,0,10,0,0,2,0.0,268.08,66.60477606507905,-6.584225062081925,19.170787034139305,11.814359458703011,0.0,6.041840829147961,4,0,0,0
0,2.918032786885246,3,0,7,0,0,2,0.0,247.08,60.71806745307549,-5.4157691575262525,14.488984098994122,11.814359458703011,0.0,6.041840829147961,4,0,0,0
0,1.883838383838384,2,0,10,0,0,1,0.0,247.07,63.21080110646687,-5.883325448332872,14.376249850067484,5.907179729351506,0.0,6.041840829147961,4,0,0,0
0,2.467836257309941,2,0,7,0,0,1,0.0,226.07,56.96057392019171,-4.71021863097034,9.6944469149223,5.907179729351506,0.0,6.041840829147961,4,0,0,0
0,2.44040404040404,1,0,8,0,0,0,0.0,313.08,51.115773636765006,-6.436534269091545,9.581712665995664,0.0,0.0,0.0,5,0,0,1
0,2.109649122807017,1,0,7,0,0,0,0.0,286.07,52.813480583235,-5.795761984282254,9.581712665995664,0.0,0.0,0.0,5,0,0,1
0,3.154696132596685,2,0,7,0,0,0,0.0,331.09,52.25077639093553,-6.506393098649783,9.581712665995664,0.0,5.817862777835028,0.0,5,1,0,0
0,2.62111801242236,2,0,7,0,0,0,0.0,295.07,53.9247411258018,-6.007298918185634,9.581712665995664,0.0,5.817862777835028,0.0,5,1,0,0
0,2.2976190476190474,1,0,7,0,0,0,0.0,286.04,63.58255729196856,-6.412226127717998,9.581712665995664,0.0,0.0,0.0,5,0,0,0
0,2.5706214689265536,3,0,8,0,0,1,0.0,313.07,54.98651556157998,-6.288545194031613,14.376249850067484,5.907179729351506,0.0,0.0,5,0,0,1
0,3.372670807453416,3,0,7,0,0,2,0.0,295.07,56.14147604935786,-4.839410365870761,24.070696764989783,0.0,0.0,0.0,5,0,0,0
0,2.7135416666666665,1,0,8,0,0,1,0.0,322.07,52.517929012717154,-6.1769694944739,14.376249850067484,0.0,0.0,0.0,5,0,0,0
0,2.888888888888889,2,0,8,0,0,2,0.0,322.08,62.16184061364179,-4.840831593112031,9.799819461700956,0.0,0.0,12.207932775496603,5,0,0,0
1,2.4206349206349205,0,0,6,0,0,0,0.0,119.04,49.6701565804426,-5.597925419580055,4.899909730850478,0.0,8.78083009534964,11.63444168209179,3,0,0,0
0,1.619047619047619,0,0,6,0,0,0,0.0,114.03,49.96014887623382,-5.176092850052025,4.899909730850478,0.0,4.39041504767482,0.0,3,0,0,0
1,1.4933372525965118,0,0,6,0,0,0,0.0,119.04,52.86436322672148,-6.251335308984924,4.899909730850478,0.0,0.0,0.0,3,0,0,0
1,1.4215167548500882,0,0,6,0,0,0,0.0,114.03,50.93647831558132,-5.50474593380368,4.899909730850478,0.0,0.0,0.0,3,0,0,0
1,2.573529411764706,0,0,6,0,1,0,0.0,134.06,55.29243756211957,-5.48422565893661,4.899909730850478,0.0,13.17124514302446,6.362358859030383,3,0,0,0
1,2.3043478260869565,0,0,6,0,1,0,0.0,129.05,56.431706248302696,-5.754926553021327,4.899909730850478,0.0,13.17124514302446,11.73975000914047,3,0,0,0
1,2.014925373134328,0,0,6,0,0,1,0.0,124.05,50.64735274459661,-4.890242530881589,15.01422799961605,0.0,5.687386274683562,0.0,3,0,0,0
0,1.3043478260869563,0,0,6,0,0,0,0.0,114.02,51.49974895514823,-5.2857590965899615,4.899909730850478,0.0,0.0,0.0,3,0,0,0
0,1.326086956521739,0,0,6,0,0,0,0.0,114.02,51.49974895514823,-5.2857590965899615,4.899909730850478,0.0,0.0,0.0,3,0,0,0
0,1.9328358208955223,0,0,6,0,0,0,0.0,119.04,48.61636672055744,-3.891762382510235,4.899909730850478,0.0,0.0,0.0,3,0,0,0
0,1.5076923076923077,0,0,6,0,0,0,0.0,114.03,49.47239107986633,-4.322847337737594,4.899909730850478,0.0,0.0,0.0,3,0,0,0
0,1.6307692307692307,0,0,6,0,0,0,0.0,114.03,49.47239107986633,-4.322847337737594,4.899909730850478,0.0,0.0,0.0,3,0,0,0
0,2.243589743589744,0,0,6,0,0,0,0.0,139.05,53.57171024745879,-5.538895310573266,4.899909730850478,5.749511833283905,0.0,0.0,3,0,0,0
0,1.380952380952381,0,0,6,0,0,0,0.0,109.02,52.62762609320136,-4.752630894456963,4.899909730850478,0.0,0.0,0.0,3,0,0,0
0,1.917808219178082,0,0,6,0,0,0,0.0,129.04,51.10917254598952,-5.28072173816305,4.899909730850478,0.0,0.0,0.0,3,0,0,0
0,2.981981981981982,1,0,5,1,0,0,0.0,119.04,48.12158693019087,-5.235700018466656,9.892314463486148,0.0,8.78083009534964,11.63444168209179,3,0,0,0
0,2.009009009009009,1,0,5,1,0,0,0.0,114.03,48.31655637866732,-4.813692053043683,9.892314463486148,0.0,4.39041504767482,0.0,3,0,0,0
0,1.8733177622066512,1,0,5,1,0,0,0.0,119.04,51.41555139880639,-5.889394858080476,9.892314463486148,0.0,0.0,0.0,3,0,0,0
0,1.7847847847847849,1,0,5,1,0,0,0.0,114.03,49.3260940074491,-5.142506157892714,9.892314463486148,0.0,0.0,0.0,3,0,0,0
0,3.049586776859504,1,0,5,1,1,0,0.0,134.06,53.859157827801,-5.122402844215644,9.892314463486148,0.0,13.17124514302446,6.362358859030383,3,0,0,0
1,2.739837398373984,1,0,5,1,1,0,0.0,129.05,54.3815317320068,-5.392978908742753,9.892314463486148,0.0,13.17124514302446,11.73975000914047,3,0,0,0
1,2.4285714285714284,1,0,5,1,0,1,0.0,124.05,49.06415061591461,-4.528099500685197,20.00663273225172,0.0,5.687386274683562,0.0,3,0,0,0
0,1.6178861788617886,1,0,5,1,0,0,0.0,114.02,49.32914590491754,-4.923317509277949,9.892314463486148,0.0,0.0,0.0,3,0,0,0
0,1.6504065040650406,1,0,5,1,0,0,0.0,114.02,49.32914590491754,-4.923317509277949,9.892314463486148,0.0,0.0,0.0,3,0,0,0
0,2.3781512605042017,1,0,5,1,0,0,0.0,119.04,47.05849853598577,-3.5294994718120605,9.892314463486148,0.0,0.0,0.0,3,0,0,0
0,1.8695652173913044,1,0,5,1,0,0,0.0,114.03,47.832039807407874,-3.960426150398224,9.892314463486148,0.0,0.0,0.0,3,0,0,0
0,2.0434782608695654,1,0,5,1,0,0,0.0,114.03,47.832039807407874,-3.960426150398224,9.892314463486148,0.0,0.0,0.0,3,0,0,0
0,2.7163120567375887,1,0,5,1,0,0,0.0,139.05,52.27952126837656,-5.177117808887338,9.892314463486148,5.749511833283905,0.0,0.0,3,0,0,0
0,1.7297297297297298,1,0,5,1,0,0,0.0,109.02,50.925394703467816,-4.390038023414828,9.892314463486148,0.0,0.0,0.0,3,0,0,0
0,2.381679389312977,1,0,5,1,0,0,0.0,129.04,49.698532949557446,-4.918708850004396,9.892314463486148,0.0,0.0,0.0,3,0,0,0
1,3.4846846846846846,0,0,5,0,1,0,0.0,367.09,70.22285349606047,-8.878661683285962,4.899909730850478,0.0,18.30280362286379,11.73975000914047,5,0,0,0
1,2.9107468123861566,0,0,5,0,0,0,0.0,349.07,70.4067151795842,-8.165911277542367,4.899909730850478,0.0,5.131558479839333,0.0,5,0,0,0
1,2.7387387387387387,0,0,5,0,0,0,0.0,340.06,66.80463928487441,-8.443736821876811,4.899909730850478,0.0,5.131558479839333,0.0,5,0,0,0
1,3.2193173565722586,0,0,5,0,0,0,0.0,331.08,70.30078560345264,-10.023740903838403,4.899909730850478,0.0,9.521973527514152,0.0,5,0,0,0
0,3.152158527954706,0,0,5,0,0,0,0.0,331.07,67.06965830226227,-9.096321020996603,4.899909730850478,0.0,5.131558479839333,0.0,5,0,0,0
0,2.937968643490116,0,0,5,0,0,0,0.0,331.07,67.43792323121606,-9.131943232840912,4.899909730850478,0.0,5.131558479839333,0.0,5,0,0,0
0,2.744781144781145,0,0,5,0,0,0,0.0,322.06,67.9766749412619,-9.410085135981213,4.899909730850478,0.0,5.131558479839333,0.0,5,0,0,0
0,2.92084241103849,0,0,5,0,0,0,0.0,313.06,70.22060831156364,-8.887380456247781,4.899909730850478,0.0,5.131558479839333,0.0,5,0,0,0
0,2.405643738977072,0,0,5,0,0,0,0.0,322.04,68.77937360711171,-8.997575442574792,4.899909730850478,0.0,5.131558479839333,0.0,5,0,0,0
0,2.534839924670433,0,0,5,0,0,0,0.0,313.04,68.74242308248121,-8.473461807042359,4.899909730850478,0.0,5.131558479839333,0.0,5,0,0,0
1,3.0738738738738745,0,0,6,0,0,0,0.0,358.08,65.18514993772379,-9.445617148817403,4.899909730850478,0.0,9.521973527514152,0.0,5,0,0,0
1,3.538071065989848,0,0,6,0,1,0,0.0,376.09,71.67855946969144,-9.26571516344258,4.899909730850478,0.0,18.30280362286379,11.73975000914047,5,0,0,0
1,2.563451776649746,0,0,6,0,0,0,0.0,349.06,68.3821114356869,-8.832384772536939,4.899909730850478,0.0,5.131558479839333,0.0,5,0,0,0
0,4.080351537978657,0,0,6,0,1,0,0.0,367.1,70.16433076642201,-10.637988647492838,4.899909730850478,0.0,22.693218670538613,17.556970850186364,5,0,0,0
1,2.9387205387205384,0,0,6,0,0,0,0.0,340.08,71.62089326678795,-10.410980244426195,4.899909730850478,0.0,9.521973527514152,0.0,5,0,0,0
1,3.443771043771044,0,0,6,0,0,0,0.0,340.08,67.70180513596625,-10.09476232702618,4.899909730850478,0.0,13.912388575188972,11.63444168209179,5,0,0,0
1,2.549278091650973,0,0,6,0,0,0,0.0,331.06,69.51202850365831,-9.798454928141144,4.899909730850478,0.0,5.131558479839333,0.0,5,0,0,0
1,2.492063492063492,0,0,6,0,0,0,0.0,331.05,67.30653098013642,-9.275036822947833,4.899909730850478,0.0,9.521973527514152,0.0,5,0,0,0
1,3.015873015873016,0,0,6,0,0,0,0.0,340.06,66.11007237786825,-9.685604032066768,4.899909730850478,0.0,13.912388575188972,11.63444168209179,5,0,0,0
1,3.208955223880597,0,0,6,0,1,0,0.0,358.07,72.52305967012136,-9.824358113744928,4.899909730850478,0.0,18.30280362286379,11.73975000914047,5,0,0,0
1,2.253731343283582,0,0,6,0,0,0,0.0,331.04,70.32968246398596,-9.387294646118304,4.899909730850478,0.0,5.131558479839333,0.0,5,0,0,0
0,4.550264550264551,1,0,5,0,1,1,0.0,394.11,67.38344205793594,-9.198755009085774,9.6944469149223,5.907179729351506,22.693218670538613,17.556970850186364,5,0,0,0
0,3.607734806629834,1,0,5,0,0,1,0.0,367.08,66.05717525939939,-8.04572542982457,9.6944469149223,5.907179729351506,5.131558479839333,0.0,5,0,0,0
